"county","tract","ua","cntyname","uaname","LandSQMI","afact"
"06083","0012.06","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.444,0.978
"06083","0012.08","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.699,1
"06083","0013.04","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.966,1
"06083","0013.06","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.594,1
"06083","0014.02","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.918,1
"06083","0015.00"," ","Santa Barbara CA"," ",9.139,0.736
"06083","0015.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",3.273,0.264
"06083","0016.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.631,1
"06083","0016.04","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.947,1
"06083","0017.04","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",2.406,1
"06083","0017.06"," ","Santa Barbara CA"," ",44.467,0.945
"06083","0017.06","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",2.568,0.055
"06083","0018.00"," ","Santa Barbara CA"," ",1159.827,1
"06083","0019.01"," ","Santa Barbara CA"," ",160.396,0.99
"06083","0019.01","82873","Santa Barbara CA","Solvang--Buellton--Santa Ynez, CA Urban Cluster",1.595,0.01
"06083","0019.03"," ","Santa Barbara CA"," ",6.799,0.75
"06083","0019.03","82873","Santa Barbara CA","Solvang--Buellton--Santa Ynez, CA Urban Cluster",2.265,0.25
"06083","0019.05"," ","Santa Barbara CA"," ",123.951,0.992
"06083","0019.05","82873","Santa Barbara CA","Solvang--Buellton--Santa Ynez, CA Urban Cluster",1.04,0.008
"06083","0019.06"," ","Santa Barbara CA"," ",102.994,0.974
"06083","0019.06","82873","Santa Barbara CA","Solvang--Buellton--Santa Ynez, CA Urban Cluster",2.728,0.026
"06083","0020.05","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",2.451,1
"06083","0020.06"," ","Santa Barbara CA"," ",168.079,0.999
"06083","0020.06","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.208,0.001
"06083","0020.07","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",2.05,1
"06083","0020.08","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",1.272,1
"06083","0020.09","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",1.005,1
"06083","0020.10","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.934,1
"06083","0020.11"," ","Santa Barbara CA"," ",1.296,0.183
"06083","0020.11","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",5.802,0.817
"06083","0020.12","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",1.274,1
"06083","0020.13","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",2.788,1
"06083","0021.01","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.534,1
"06083","0021.02","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.522,1
"06083","0021.03","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",1.096,1
"06083","0022.05","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.432,1
"06083","0022.06","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.518,1
"06083","0022.09","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.424,1
"06083","0022.10","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.9,1
"06083","0022.11"," ","Santa Barbara CA"," ",2.104,0.684
"06083","0022.11","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.97,0.316
"06083","0023.03","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.508,1
"06083","0023.04","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.504,1
"06083","0023.05","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.505,1
"06083","0023.06"," ","Santa Barbara CA"," ",7.99,0.885
"06083","0023.06","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",1.037,0.115
"06083","0024.02"," ","Santa Barbara CA"," ",3.994,0.635
"06083","0024.02","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",2.295,0.365
"06083","0024.03","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.511,1
"06083","0024.04","79417","Santa Barbara CA","Santa Maria, CA Urbanized Area",0.508,1
"06083","0025.02"," ","Santa Barbara CA"," ",62.304,0.983
"06083","0025.02","35839","Santa Barbara CA","Guadalupe, CA Urban Cluster",1.059,0.017
"06083","0026.04"," ","Santa Barbara CA"," ",5.865,0.934
"06083","0026.04","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.417,0.066
"06083","0026.06"," ","Santa Barbara CA"," ",154.294,0.988
"06083","0026.06","90182","Santa Barbara CA","Vandenberg AFB, CA Urban Cluster",1.795,0.012
"06083","0027.02","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.557,1
"06083","0027.03","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.8,1
"06083","0027.05","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.493,1
"06083","0027.06","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.493,1
"06083","0027.07","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.448,1
"06083","0027.08","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.562,1
"06083","0028.02","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",2.188,1
"06083","0028.06","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.818,1
"06083","0028.08"," ","Santa Barbara CA"," ",9.745,0.844
"06083","0028.08","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",1.807,0.156
"06083","0028.09"," ","Santa Barbara CA"," ",80.81,0.984
"06083","0028.09","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",1.321,0.016
"06083","0029.06","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.635,1
"06083","0029.07"," ","Santa Barbara CA"," ",16.034,0.926
"06083","0029.07","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.288,0.074
"06083","0029.09","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.98,1
"06083","0029.13","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.831,1
"06083","0029.14","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.697,1
"06083","0029.15","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.522,1
"06083","0029.22","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.923,1
"06083","0029.24","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.17,1
"06083","0029.26","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.129,1
"06083","0029.28","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.488,1
"06083","0029.30","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.716,1
"06083","0029.32"," ","Santa Barbara CA"," ",89.025,0.995
"06083","0029.32","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.476,0.005
"06083","0030.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.562,1
"06083","0030.04","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.71,1
"06083","0030.05","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.993,1
"06083","0030.07","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",4.621,1
"06083","0031.02"," ","Santa Barbara CA"," ",196.419,0.996
"06083","0031.02","51040","Santa Barbara CA","Lompoc, CA Urbanized Area",0.792,0.004
"06083","9800.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.727,1
"06083","9801.00"," ","Santa Barbara CA"," ",195.585,1
"06085","5001.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.755,1
"06085","5002.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.656,1
"06085","5003.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.133,1
"06085","5004.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.391,1
"06085","5005.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.827,1
"06085","5006.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.518,1
"06085","5008.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.638,1
"06085","5009.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.279,1
"06085","5009.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.093,1
"06085","5010.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.31,1
"06085","5011.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.254,1
"06085","5011.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.474,1
"06085","5012.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.321,1
"06085","5013.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.288,1
"06085","5014.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.393,1
"06085","5014.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.205,1
"06085","5015.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.243,1
"06085","5015.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.336,1
"06085","5016.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.47,1
"06085","5017.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.423,1
"06085","5018.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.61,1
"06085","5019.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.595,1
"06085","5020.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.513,1
"06085","5020.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.342,1
"06085","5021.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.749,1
"06085","5021.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.701,1
"06085","5022.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.374,1
"06085","5022.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.435,1
"06085","5023.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.474,1
"06085","5023.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.259,1
"06085","5024.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.038,1
"06085","5025.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.964,1
"06085","5026.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.546,1
"06085","5026.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.468,1
"06085","5026.04","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.495,1
"06085","5027.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.667,1
"06085","5027.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.173,1
"06085","5028.00","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.686,1
"06085","5029.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.727,1
"06085","5029.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.015,1
"06085","5029.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.727,1
"06085","5029.06","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.597,1
"06085","5029.07","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.483,1
"06085","5029.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.804,1
"06085","5029.09","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.502,1
"06085","5029.10","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.457,1
"06085","5030.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.663,1
"06085","5030.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.526,1
"06085","5030.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.749,1
"06085","5031.05","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.687,1
"06085","5031.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.878,1
"06085","5031.10","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.31,1
"06085","5031.11","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.359,1
"06085","5031.12","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.438,1
"06085","5031.13","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.277,1
"06085","5031.15","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.751,1
"06085","5031.16","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.443,1
"06085","5031.17","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.193,1
"06085","5031.18","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.218,1
"06085","5031.21","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.847,1
"06085","5031.22","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.398,1
"06085","5031.23","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.26,1
"06085","5032.04","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.546,1
"06085","5032.07","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.514,1
"06085","5032.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.44,1
"06085","5032.10","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.612,1
"06085","5032.11","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.415,1
"06085","5032.12","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.651,1
"06085","5032.13","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.424,1
"06085","5032.14","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.689,1
"06085","5032.17","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.232,1
"06085","5032.18","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.226,1
"06085","5033.04","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.559,1
"06085","5033.05","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.898,1
"06085","5033.06","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.644,1
"06085","5033.12"," ","Santa Clara CA"," ",5.113,0.88
"06085","5033.12","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.696,0.12
"06085","5033.13","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.624,1
"06085","5033.15","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.635,1
"06085","5033.21","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.677,1
"06085","5033.22","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.558,1
"06085","5033.23","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.437,1
"06085","5033.24","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.32,1
"06085","5033.25","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.433,1
"06085","5033.26","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.635,1
"06085","5033.27","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.562,1
"06085","5033.29","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.453,1
"06085","5033.30"," ","Santa Clara CA"," ",5.612,0.817
"06085","5033.30","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.253,0.183
"06085","5033.31","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.527,1
"06085","5033.32"," ","Santa Clara CA"," ",1.132,0.372
"06085","5033.32","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.909,0.628
"06085","5033.33","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.796,1
"06085","5033.34"," ","Santa Clara CA"," ",1.019,0.2
"06085","5033.34","79039","Santa Clara CA","San Jose, CA Urbanized Area",4.074,0.8
"06085","5033.36","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.352,1
"06085","5033.37","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.291,1
"06085","5034.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.29,1
"06085","5034.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.324,1
"06085","5035.04","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.433,1
"06085","5035.06","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.386,1
"06085","5035.07","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.15,1
"06085","5035.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.389,1
"06085","5035.09","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.416,1
"06085","5035.10","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.399,1
"06085","5035.11","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.32,1
"06085","5036.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.519,1
"06085","5036.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.462,1
"06085","5037.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.26,1
"06085","5037.07","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.291,1
"06085","5037.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.47,1
"06085","5037.09","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.342,1
"06085","5037.10","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.232,1
"06085","5037.11","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.364,1
"06085","5037.12","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.249,1
"06085","5037.13","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.19,1
"06085","5038.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.647,1
"06085","5038.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.404,1
"06085","5038.04","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.588,1
"06085","5039.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.395,1
"06085","5039.03","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.357,1
"06085","5040.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.439,1
"06085","5040.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.402,1
"06085","5041.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.384,1
"06085","5041.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.519,1
"06085","5042.01","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.154,1
"06085","5042.02"," ","Santa Clara CA"," ",4.071,0.678
"06085","5042.02","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.932,0.322
"06085","5043.07","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.658,1
"06085","5043.08"," ","Santa Clara CA"," ",4.944,0.688
"06085","5043.08","79039","Santa Clara CA","San Jose, CA Urbanized Area",2.242,0.312
"06085","5043.11","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.84,1
"06085","5043.14","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.57,1
"06085","5043.15","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.613,1
"06085","5043.16","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.429,1
"06085","5043.17","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.46,1
"06085","5043.18","79039","Santa Clara CA","San Jose, CA Urbanized Area",1.684,1
"06085","5043.19","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.8,1
"06085","5043.20","79039","Santa Clara CA","San Jose, CA Urbanized Area",0.362,1
